Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Month
1068,1,22.2,84,0.3,610,19.3,0,0,0,6
1069,22,9.6,41,0.5,1428,-3,0,0,0,4
1070,1,22.6,85,0.3,323,19.9,0,0,0,6
1071,22,11,34,1.2,1529,-4.2,0,0,0,4
1071,23,18.8,73,0.8,291,13.8,0,0,0,5
1071,23,17.9,53,1.9,1774,8.1,0,0,0,5
1071,14,29.6,31,3.7,1988,10.6,3.25,0,0,6
1071,13,26.7,47,2.4,806,14.4,3.26,0,0,6
1072,12,18.2,38,4.2,1189,3.6,2.41,0,0,3
1072,9,24.3,37,1.1,1939,8.6,1.31,0,0,6
1073,23,15.2,62,1.4,2000,7.9,0,0,0,5
1073,13,30.6,26,1.2,1792,8.9,3.17,0,0,6
1073,1,22.5,39,1.1,2000,7.8,0,0,0,6
1073,13,31.2,36,2,1022,14.3,2.91,0,0,6
1074,15,19.4,24,3.9,2000,-1.7,2.86,0,0,4
1074,11,21.3,56,1.5,1989,12.1,1.18,0,0,6
1075,7,15.1,78,1.5,354,11.2,0.06,0,0,4
1075,14,23.9,47,1,2000,11.8,0.97,0,0,6
1076,12,28.2,34,2.6,1867,10.8,3.26,0,0,6
1078,13,23.3,35,3.7,1874,6.9,3.28,0,0,5
1079,20,15.6,64,2.7,686,8.8,0,0,0,3
1080,16,20.9,34,5.8,2000,4.4,1.37,0,0,4
1080,15,26.1,27,1.8,581,5.6,2.59,0,0,4
1080,13,27.8,34,1.5,1306,10.4,3.14,0,0,5
1080,23,14.6,54,1.5,1596,5.3,0,0,0,5
1082,12,24.4,24,2.9,1811,2.5,3.28,0,0,5
1083,14,13.7,50,3.7,1218,3.4,2.3,0,0,4
1083,7,6.4,51,1,1398,-3,0.19,0,0,4
1083,0,20,83,2.6,547,17,0,0,0,6
1084,13,20.6,30,2.4,1048,2.3,2.67,0,0,4
1084,7,19.3,98,1,188,18.9,0.06,0,0,6
1085,17,16.9,62,3.1,1562,9.5,0.95,0,0,3
1085,13,27.4,30,2,1768,8.2,3.03,0,0,6
1087,12,22.1,36,5.3,1696,6.3,3.2,0,0,5
1087,23,18.1,56,1.6,1095,9.1,0,0,0,5
1087,10,24.3,53,2.9,949,14.1,2.37,0,0,6
1087,14,31.6,25,2.3,1780,9.1,3.21,0,0,6
1088,1,18.9,77,0.7,1987,14.7,0,0,0,6
1089,0,20.1,65,1.6,1097,13.3,0,0,0,5
1091,18,5.9,68,3.4,543,0.4,0.38,0,0,3
1092,14,28.5,33,0.9,1348,10.6,2.51,0,0,5
1092,11,22.9,54,2.6,1959,13,2.56,0,0,6
1093,13,29.4,33,2.2,1535,11.4,3.3,0,0,6
1094,12,22.2,50,2,564,11.2,2.65,0,0,4
1094,11,27.3,35,2.3,1537,10.4,2.98,0,0,6
1095,12,18.2,15,1.6,2000,-8.9,2.27,0,0,4
1095,12,20,62,1.8,428,12.4,2.38,0,0,5
1095,11,21.9,64,2.4,1359,14.7,1.03,0,0,6
1096,14,17.9,42,1.3,1981,4.7,3.04,0,0,4
1096,14,22.2,42,1.7,2000,8.6,2.29,0,0,5
1097,8,1.6,42,1.8,2000,-9.9,0.13,0,0,3
1097,23,19.1,62,3.6,1757,11.6,0,0,0,5
1099,22,10.8,33,0.9,2000,-4.8,0,0,0,4
1099,12,25,56,3,715,15.6,3.19,0,0,6
1100,7,6.9,57,1.1,1633,-1,0.18,0,0,4
1100,11,23.7,56,2.4,1070,14.3,2.33,0,0,6
1102,9,24,55,1.8,1411,14.3,1.81,0,0,6
1103,13,24.2,58,1.5,1030,15.4,1.66,0,0,5
1105,12,12.5,53,3.4,1324,3.1,2.52,0,0,4
1106,9,15.1,74,0.6,437,10.4,0.76,0,0,5
1106,13,25.6,26,2.7,1747,4.6,3.36,0,0,5
1107,11,23.2,52,1.4,2000,12.7,1.53,0,0,6
1107,22,23.4,88,0.9,1153,21.2,0,0,0,6
1108,17,11.2,27,3.5,1585,-7.1,1.19,0,0,3
1108,15,18.6,15,0.9,1991,-8.5,0.81,0,0,4
1111,13,10.9,32,1.2,1772,-5.1,2.22,0,0,3
1111,18,4.1,43,3.5,2000,-7.3,0.21,0,0,3
1111,12,28.2,35,1.2,1411,11.2,3.23,0,0,6
1111,9,22.6,59,1.6,1030,14.1,1.8,0,0,6
1112,12,18,26,2.2,1459,-1.8,3.03,0,0,4
1114,18,5.9,43,5.3,859,-5.7,0.62,0,0,4
1115,14,22.2,32,2.8,1124,4.7,2.91,0,0,4
1116,14,28.2,44,1.7,644,14.7,3.11,0,0,6
1116,12,29.8,28,1.3,1777,9.3,3.21,0,0,6
1117,11,22.7,63,1.1,605,15.2,1.36,0,0,5
1117,13,21.7,44,2.1,2000,8.9,2.46,0,0,5
1117,22,19,76,0.1,2000,14.6,0,0,0,6
1117,13,26.8,65,2,732,19.6,2.37,0,0,6
1118,16,15.5,52,1.7,2000,5.6,0.7,0,0,4
1118,9,17.7,27,1.3,2000,-1.5,2.02,0,0,5
1118,11,22.9,57,1.4,1918,13.9,2.24,0,0,6
1119,10,20.7,55,1.8,1698,11.3,1.43,0,0,5
1119,14,24.3,58,2.9,1211,15.5,2.92,0,0,5
1120,15,19.9,26,3.5,1628,-0.1,2.8,0,0,4
1120,14,28.9,34,2.7,1328,11.4,2.06,0,0,6
1121,9,19.5,44,1.3,995,6.9,1.88,0,0,5
1121,22,19.9,85,1.7,559,17.2,0,0,0,5
1123,7,6.4,51,0.3,1963,-3,0.27,0,0,4
1123,14,21.6,28,3.1,1414,2.2,2.84,0,0,4
1124,7,10.7,68,0.8,1093,5,0.27,0,0,4
1124,14,23.1,56,1.6,391,13.8,2.67,0,0,5
1124,13,27.7,39,1.9,1882,12.4,3.33,0,0,5
1125,9,16,60,1.9,1992,8.2,1.98,0,0,5
1128,15,12,37,0.8,879,-2.2,1.09,0,0,3
1128,22,15.6,43,2.3,1016,3,0,0,0,4
1128,9,18.5,51,1.4,1955,8.1,1.74,0,0,5
1128,14,28.7,36,2.6,1853,12.1,3.21,0,0,5
1129,7,10.1,63,0.7,1163,3.3,0.22,0,0,4
1129,11,20.9,27,1.7,2000,1.1,3.11,0,0,5
1130,12,24.3,14,3.3,1701,-4.9,3.19,0,0,4
1131,9,21.7,48,1.1,1806,10.2,1.92,0,0,5
1133,20,15.2,65,2.2,988,8.6,0,0,0,3
1133,13,21,36,1,1164,5.3,2.99,0,0,4
1134,13,24,56,2.6,1282,14.6,2.94,0,0,5
1134,12,23.7,44,1.3,1624,10.7,3.2,0,0,5
1134,12,28.7,27,1.7,1843,7.8,3.29,0,0,6
1135,12,21.5,44,2.1,1986,8.7,3.15,0,0,5
1135,7,12.3,0,0.9,1989,-2.7,0.48,0,0,5
1137,0,20.7,67,1.9,885,14.3,0,0,0,6
1139,12,26.3,44,1.8,2000,13,3.24,0,0,5
1141,13,20.8,23,1.7,1467,-1.1,3.18,0,0,4
1142,22,13.5,15,2.2,2000,-12.6,0,0,0,4
1142,12,19.5,40,1.1,1055,5.5,2.89,0,0,4
1144,9,20.4,54,1.5,2000,10.7,1.88,0,0,6
1144,13,25.6,87,1.7,390,23.2,0.71,3.5,0,6
1145,15,18.4,25,2,1809,-2,2.8,0,0,4
1145,12,24.1,73,2.2,992,18.9,2.15,0,0,6
1146,22,12.7,61,2.2,1949,5.3,0,0,0,4
1146,11,23.6,63,0.7,523,16.1,0.93,0,0,6
1147,13,27.3,33,3.4,1921,9.6,3.42,0,0,6
1148,9,20.8,53,0.8,381,10.8,1.58,0,0,5
1148,14,26.5,43,3.9,1671,12.8,2.36,0,0,6
1149,15,19,21,3.3,1716,-3.8,2.88,0,0,4
1150,7,18.9,85,0.6,289,16.3,0.12,0,0,5
1151,13,25,47,2.5,1120,12.8,3.34,0,0,5
1152,12,26.3,36,3.1,1377,10,2.61,0,0,6
1152,11,25.8,52,2.1,905,15.1,2.84,0,0,6
1152,14,28,39,2.6,1833,12.7,3.14,0,0,6
1153,19,19.2,55,5.8,2000,9.9,0.01,0,0,4
1153,14,23.8,62,1.2,1282,16,1.91,0,0,6
1154,14,11.6,20,2.7,1647,-10.6,2.69,0,0,3
1155,18,8.1,47,1.7,2000,-2.5,0.34,0,0,3
1155,9,14.1,42,1.9,1893,1.3,1.78,0,0,5
1155,22,13.5,87,2.2,433,11.3,0,0,0,5
1156,16,20.7,36,3.6,811,5,1.82,0,0,3
1156,13,17.9,60,2.2,1248,10,0.86,0,0,4
1156,7,12.4,82,1,314,9.4,0.1,0,0,5
1156,10,25.8,49,1.3,1442,14.2,2.42,0,0,6
1158,23,16.4,80,1.5,642,12.9,0,0,0,5
1158,14,27.5,47,2.7,990,15.1,3.24,0,0,6
1158,12,27,68,2,1863,20.5,1.3,0,0,6
1160,17,11.2,30,1.5,2000,-5.7,1.44,0,0,3
1160,7,8.4,83,1.4,1400,5.6,0.31,0,0,5
1161,14,22.1,22,2.1,1470,-0.6,3.12,0,0,4
1161,12,20,47,1.4,685,8.3,3.08,0,0,5
1161,14,26,23,2.3,1923,3.2,2.92,0,0,5
1163,8,1,97,0.9,148,0.5,0.22,0,0,4
1164,11,24.8,34,0.9,1439,7.8,2.92,0,0,5
1164,14,25.9,43,2.7,1493,12.3,2.97,0,0,5
1165,21,14.2,44,2.4,1290,2.1,0,0,0,4
1165,22,13,45,1.6,1713,1.3,0,0,0,4
1165,0,20.9,53,1.4,1717,10.9,0,0,0,6
1166,10,21.8,46,0.9,1927,9.6,2.46,0,0,6
1167,11,20.2,45,1.1,1894,7.8,2.33,0,0,5
1167,13,20.9,33,3.9,1853,4,3.52,0,0,5
1168,15,24.1,48,2.7,419,12.3,2.47,0,0,4
1168,12,26.1,67,2.2,758,19.4,2.15,0,0,6
1169,23,17.1,37,1.3,2000,2.2,0,0,0,5
1170,9,20.1,65,1.4,2000,13.3,0.93,0,0,6
1171,15,24,59,1.6,353,15.4,2.24,0,0,5
1171,15,29.3,41,2,609,14.6,2.63,0,0,6
1173,16,19.7,58,3.7,1302,11.1,0.78,0,0,4
1174,8,1.1,79,1.7,1480,-2.1,0.36,0,0,3
1174,14,21,47,2.2,606,9.2,2.52,0,0,5
1174,15,23.5,36,3.2,1786,7.5,2.91,0,0,5
1174,14,25.5,53,2,981,15.2,2.5,0,0,5
1175,14,27.8,57,2.1,760,18.4,2.62,0,0,6
1176,8,3.8,56,2.4,2000,-4.1,0.32,0,0,3
1177,13,20.8,45,2.8,688,8.4,3.17,0,0,5
1177,15,30.5,34,2.8,1590,12.8,2.87,0,0,6
1178,22,16.3,25,2,2000,-3.7,0,0,0,4
1180,15,22.8,21,2.1,1542,-0.6,2.75,0,0,4
1181,21,16.8,67,2,1775,10.6,0,0,0,3
1182,16,17,82,1.9,2000,13.8,0.84,0,0,5
1183,22,18.2,52,1.3,818,8.1,0,0,0,4
1183,14,22,33,3.4,1966,4.9,3.41,0,0,5
1184,12,23.1,64,2.6,1250,15.9,1.35,0,0,5
1184,13,26.2,51,3.2,1078,15.2,3.36,0,0,6
1184,15,32.7,31,1.7,1243,13.3,2.3,0,0,6
1185,16,15.3,24,1.5,1534,-5.1,2,0,0,4
1185,23,16.2,50,1.6,1327,5.7,0,0,0,5
1186,14,20.7,36,2.2,1788,5,3.1,0,0,5
1187,12,23.2,64,3,1305,16,2.08,0,0,5
1188,13,20.1,36,1.1,1933,4.5,3.34,0,0,5
1191,23,20.9,56,1.5,2000,11.7,0,0,0,6
1192,12,19.4,20,1.1,1663,-4.1,3.08,0,0,4
1192,9,21,67,1.1,1012,14.6,0.54,0,0,5
1193,12,24.4,50,1.6,2000,13.2,3.07,0,0,6
1194,17,20.3,48,2.8,635,8.9,1.14,0,0,3
1195,9,22.9,86,1.7,538,20.4,0.76,0,0,6
1197,17,15,22,2.5,1946,-6.5,0.96,0,0,3
1197,12,19.6,36,2.2,962,4.1,2.55,0,0,4
1197,12,26.4,46,1.4,1103,13.8,3.26,0,0,6
1198,16,19.8,25,4.4,1132,-0.8,2.02,0,0,4
1200,18,8.6,55,2.4,1958,0,0.09,0,0,3
1200,9,19.8,79,1.3,405,16,0.45,0,0,5
1200,11,27.2,46,1.7,1301,14.5,2.88,0,0,6
1201,8,9.3,62,0.6,519,2.3,0.25,0,0,3
1201,14,17.5,67,2.1,832,11.2,0.42,0,0,4
1202,22,11.2,60,2.3,1684,3.7,0,0,0,5
1202,12,24,51,1.8,2000,13.2,2.29,0,0,6
1203,15,31.9,23,1.8,1977,8.1,2.57,0,0,6
1204,12,23.2,52,1.2,2000,12.7,0.82,0,0,6
1205,16,11.9,25,2.7,1424,-7.5,1.83,0,0,3
1206,16,25.7,30,3.4,600,6.8,2.07,0,0,4
1206,12,17.9,32,4.6,1874,0.9,3.28,0,0,5
1209,15,17.9,44,2.2,2000,5.4,2.79,0,0,4
1209,21,12.1,40,2,1308,-1.1,0,0,0,4
1209,23,17.6,55,0.5,1362,8.4,0,0,0,5
1209,15,26.4,76,3.7,1370,21.8,1.01,0,0,6
1209,15,28.4,63,2.8,742,20.6,2.47,0,0,6
1210,15,29.1,38,1.7,1602,13.3,1.89,0,0,5
1212,8,4.3,43,4.2,2000,-7.2,0.37,0,0,3
1213,22,17.4,66,2.3,1565,10.9,0,0,0,4
1213,21,19.2,50,1.5,842,8.5,0,0,0,4
1213,15,31.8,31,3.4,1400,12.5,2.85,0,0,6
1215,8,8,48,0.4,711,-2.3,0.12,0,0,3
1215,22,10.4,43,0.7,2000,-1.6,0,0,0,4
1215,13,25.7,46,0.8,2000,13.2,3.18,0,0,6
1216,8,2.6,77,1.3,567,-1,0.21,0,0,3
1216,12,20.1,37,4,1910,4.9,3.44,0,0,5
1217,0,19,57,1.6,2000,10.2,0,0,0,6
1218,13,19.3,37,3,1257,4.2,2.53,0,0,3
1218,16,23,47,4.1,1417,11,2,0,0,4
1219,9,23.1,52,1.7,1012,12.6,1.88,0,0,6
1220,16,22,60,1.8,2000,13.8,0.14,0,0,6
1221,17,17.6,45,4.2,1947,5.5,0.7,0,0,3
1221,22,14.2,73,1.9,2000,9.4,0,0,0,5
1222,13,18.9,30,3.8,1854,0.9,3.39,0,0,5
1223,21,17,83,3.2,744,14,0,0,0,4
1223,16,23.2,30,4.5,1787,4.6,1.49,0,0,5
1223,21,21.3,94,0.3,1314,20.2,0,0,0,6
1224,19,14.1,77,2,1240,10.1,0.04,0,0,3
1224,12,25.8,48,1.5,1487,13.9,2.31,0,0,6
1226,9,17.6,30,1.1,1531,0,1.79,0,0,5
1227,15,21.9,23,2.6,1463,-0.1,2.66,0,0,4
1229,13,13.5,46,3.4,1325,2,2.71,0,0,4
1229,11,27.5,31,1.9,1841,8.8,2.7,0,0,6
1230,13,26.6,46,2.9,1482,14,2.31,0,0,6
1231,18,7,55,2,705,-1.4,0.35,0,0,3
1232,21,10.3,38,0.5,1433,-3.4,0,0,0,4
1234,15,25.7,56,1.8,1112,16.2,1.71,0,0,5
1234,13,24.9,69,2.2,850,18.8,2.14,0,0,6
1235,8,5.9,90,2.8,1820,4.3,0.32,0,0,4
1235,15,29.9,36,3.3,1866,13.2,2.94,0,0,6
1235,14,27.5,69,0.5,736,21.2,1.84,0,0,6
1238,15,16,14,2.2,1828,-11.5,2.33,0,0,3
1238,9,20,96,1.6,287,19.3,0.39,0,0,6
1239,7,16.2,79,1.2,239,12.5,0.36,0,0,5
1239,22,21.6,94,1.1,766,20.5,0,0,0,6
1240,15,22.2,60,1.3,1907,14,0.34,0,0,6
1241,21,13.4,15,2.7,2000,-12.7,0,0,0,4
1241,7,13.6,75,1.6,1987,9.2,0.47,0,0,5
1242,12,18.7,39,1.9,1925,4.4,3.21,0,0,5
1243,9,23.3,37,0.4,1336,7.7,1.28,0,0,6
1243,14,24.7,72,2.9,720,19.3,1.45,0,0,6
1246,18,8.7,28,3.2,2000,-8.8,0.49,0,0,3
1246,14,25.6,45,2.2,1961,12.7,1.39,0,0,6
1246,9,24.8,75,1.1,1418,20,0.63,0,0,6
1247,23,20.9,53,1.6,1712,10.9,0,0,0,5
1247,0,19.7,83,1.5,390,16.7,0,0,0,6
1248,0,19.7,55,2,1986,10.3,0,0,0,6
1249,15,25.5,43,2.9,1996,11.9,1.71,0,0,6
1249,14,25,54,2.2,1146,15,1.86,0,0,6
1250,7,14.4,66,1.1,704,8.1,0.42,0,0,5
1250,15,29,38,3.4,749,13.2,2.12,0,0,6
1251,7,12.6,85,0.4,292,10.1,0.23,0,0,5
1251,23,20.1,77,3.1,797,15.9,0,0,0,6
1252,12,25.2,53,3.3,976,14.9,3.38,0,0,6
1253,15,22.7,29,1.6,1223,3.7,2.66,0,0,4
1253,12,28.3,30,3,1675,9,3.29,0,0,6
1254,2,20.9,87,1.8,222,18.6,0,0,0,6
1256,21,11.8,57,1.9,2000,3.5,0,0,0,4
1256,22,12.7,55,2,1775,3.8,0,0,0,5
1256,12,23.1,56,1.6,1222,13.8,1.71,0,0,6
1258,12,21.9,35,3.4,1586,5.7,2.74,0,0,5
1258,15,28.4,43,3.1,900,14.6,2.28,0,0,5
1258,14,27.2,44,2.9,1377,13.8,2.59,0,0,6
1260,19,17.5,61,2.2,758,9.8,0.11,0,0,3
1260,7,9.5,55,2.1,1912,0.8,0.32,0,0,5
1263,21,15.3,73,2.3,2000,10.4,0,0,0,5
1263,9,24.7,59,1.1,616,16.1,1.8,0,0,6
1266,14,18.8,31,4.9,1940,1.2,3.31,0,0,5
1266,15,27.9,45,3.6,1558,14.8,3.04,0,0,6
1267,15,22.4,39,1.9,2000,7.7,2.16,0,0,5
1268,19,15.2,60,3.2,1081,7.4,0.09,0,0,3
1268,0,21.2,60,0.9,1789,13.1,0,0,0,6
1269,10,23,57,2.2,1145,14,1.1,0,0,6
1270,16,18.3,16,1,2000,-7.9,0.7,0,0,4
1272,17,12.1,34,2.5,1240,-3.3,0.81,0,0,3
1273,16,18.8,23,4.2,1956,-2.7,2.39,0,0,4
1273,23,16.3,70,0.7,1293,10.8,0,0,0,5
1274,23,22,44,0.8,1978,9.1,0,0,0,6
1274,0,19.3,76,1.2,1968,14.9,0,0,0,6
1275,20,17.2,60,2.5,1993,9.3,0,0,0,3
1275,0,23,84,1.9,375,20.1,0,0,0,6
1276,15,28.3,40,3.2,1619,13.4,2.96,0,0,6
1277,9,18.8,59,1.6,1233,10.6,1.9,0,0,5
1278,22,14.7,63,1.4,554,7.7,0,0,0,4
1278,12,20.5,31,2.5,1485,2.7,3.18,0,0,4
1280,7,15.3,60,2,2000,7.5,0.35,0,0,5
1280,15,24.3,52,3,1447,13.8,2.55,0,0,5
1280,15,26.9,37,2.7,1850,10.9,2.9,0,0,5
1280,20,19.1,84,1.7,2000,16.3,0.04,0,0,6
1281,8,13.3,80,1.2,369,9.9,0.14,0,0,3
1283,22,13.2,54,2.2,2000,4,0,0,0,5
1283,9,21.2,62,1.7,1384,13.6,1.45,0,0,6
1284,8,10.3,86,2.5,2000,8,0.15,0,0,4
1284,9,24.2,47,1.2,822,12.1,1.94,0,0,6
1285,16,15.8,15,2.6,1867,-10.8,1.7,0,0,3
1285,12,26.2,31,1.2,1161,7.7,3.18,0,0,5
1288,19,16,60,2.8,1436,8.2,0.06,0,0,3
1290,20,12.5,31,3.8,1746,-4.2,0,0,0,4
1290,22,16.4,80,1.2,2000,12.9,0,0,0,5
1290,11,19,44,1.4,2000,6.4,3.12,0,0,5
1290,23,20.3,77,1.3,770,16.1,0,0,0,6
1291,17,27.4,75,2.3,616,22.5,0.46,0,0,6
1292,22,16.7,28,1,1996,-1.9,0,0,0,4
1292,15,24.6,57,1.8,1664,15.5,1.54,0,0,6
1293,9,25.4,61,1,1079,17.3,1.28,0,0,6
1294,15,11.9,26,2.8,1338,-7,2.34,0,0,3
1294,14,12.1,29,2.3,1734,-5.4,2.26,0,0,3
1295,15,19.9,47,3.3,484,8.2,1.83,0,0,5
1295,23,21.6,68,0.8,2000,15.4,0,0,0,6
1296,18,17.7,75,2.1,519,13.2,0.12,0,0,4
1298,21,13.3,47,1.9,1805,2.2,0,0,0,5
1306,15,25.1,25,2.7,1959,3.6,2.2,0,0,5
1307,9,22.2,48,1.7,1889,10.6,1.77,0,0,6
1311,21,16.4,24,2.9,1983,-4.2,0,0,0,4
1311,15,27.8,71,0.9,733,22,0.93,0,0,6
1312,16,19.5,28,3,1605,0.4,2.24,0,0,4
1313,20,15.5,38,1.7,745,1.2,0,0,0,4
1313,12,18.8,31,1.2,2000,1.2,0.92,0,0,5
1314,13,24.2,58,1.9,1015,15.4,1.87,0,0,6
1315,13,24.6,10,2.7,2000,-9,3.31,0,0,4
1315,12,22.1,67,2.7,462,15.6,0.81,0,0,5
1317,9,21.1,60,0.9,1998,13,2.18,0,0,6
1317,16,27.9,69,0.5,880,21.6,0.61,0,0,6
1319,20,14.2,15,2.6,2000,-12.1,0,0,0,4
1320,21,11.7,31,2.6,1617,-4.9,0,0,0,4
1322,0,22.7,36,1.5,2000,6.8,0,0,0,6
1323,15,19.9,26,3.8,1898,-0.1,3,0,0,5
1323,23,21.7,74,1.4,920,16.8,0,0,0,6
1324,15,21.2,35,2.9,1733,5.1,2.88,0,0,5
1325,17,20.5,49,3.5,2000,9.4,1.18,0,0,3
1325,22,16.8,29,1.2,2000,-1.3,0,0,0,5
1329,23,23.3,75,2,890,18.6,0,0,0,6
1330,23,20.7,63,0.8,1130,13.3,0,0,0,5
1330,11,23.4,46,1.6,1954,11.1,2.96,0,0,6
1332,20,12.6,49,0.8,2000,2.1,0,0,0,4
1332,15,23,29,2.9,1876,3.9,3.11,0,0,5
1333,7,10,59,1.1,2000,2.3,0.36,0,0,5
1334,13,29.6,24,2.4,1873,6.8,3.42,0,0,6
1336,22,18.6,69,1.7,1047,12.7,0,0,0,5
1342,9,20.5,73,1.6,364,15.4,1.23,0,0,6
1343,23,20.5,62,2.2,1903,12.9,0,0,0,5
1344,16,24.8,45,1.8,549,12,2.05,0,0,4
1344,9,23.5,51,1.4,1169,12.7,1.82,0,0,6
1346,16,18.5,22,2.7,1515,-3.6,2.27,0,0,4
1346,20,13,41,2.3,1164,0,0,0,0,4
1349,15,18.2,63,2.2,687,11,0.72,0,0,4
1351,21,13.9,37,1.1,1751,-0.5,0,0,0,4
1353,8,10.3,77,0.7,341,6.4,0.37,0,0,3
1354,23,21.4,68,2.7,972,15.2,0,0,0,6
1355,21,11.1,39,1.5,1734,-2.3,0,0,0,4
1356,19,14.5,31,3.1,1558,-2.4,0.25,0,0,4
1358,20,21.1,43,1.8,788,8,0,0,0,4
1359,20,16.2,22,0.9,2000,-5.5,0,0,0,4
1360,22,19.1,61,2.7,1830,11.3,0,0,0,5
1360,9,22.7,59,2,940,14.2,1.77,0,0,6
1362,17,18,72,1.8,559,12.8,0.47,0,0,4
1362,20,11.7,34,0.9,1393,-3.6,0,0,0,4
1362,21,15.7,51,1.9,806,5.5,0,0,0,4
1362,15,25.5,68,2.4,638,19.1,1.61,0,0,6
1363,15,26.7,42,2.6,1634,12.7,1.89,0,0,6
1365,18,9.6,42,2,2000,-2.7,0.14,0,0,3
1371,8,14.2,67,0.9,1812,8.1,0.06,0,0,3
1372,21,11.5,47,1.1,2000,0.5,0,0,0,4
1373,12,21.8,31,2.1,2000,3.9,3.39,0,0,5
1373,22,22.9,56,1.3,1927,13.6,0,0,0,6
1374,20,12.8,56,2,2000,4.2,0,0,0,4
1374,22,18.6,50,1,1830,7.9,0,0,0,5
1374,12,28.4,31,2.7,1849,9.6,2.93,0,0,6
1375,12,20.5,31,2.6,1299,2.7,2.79,0,0,4
1381,14,20.1,30,3,1554,1.9,2.57,0,0,3
1381,9,22.4,62,0.9,761,14.7,0.93,0,0,6
1382,22,15.2,35,1.2,1999,-0.1,0,0,0,4
1382,21,16.1,44,1.2,913,3.8,0,0,0,4
1386,16,21.7,23,2.5,1404,-0.3,1.97,0,0,4
1386,20,16.2,76,2.1,2000,11.9,0.02,0,0,5
1388,21,11.9,48,1.9,1918,1.2,0,0,0,5
1389,20,14.1,46,3.4,1940,2.6,0.01,0,0,5
1390,7,12.5,61,1.3,1818,5.1,0.42,0,0,5
1391,18,16.6,33,2.6,1867,0.2,0.48,0,0,3
1391,7,22.7,81,0.4,866,19.2,0.4,0,0,6
1393,13,29.4,24,2.7,1905,6.7,3.18,0,0,6
1394,23,21.5,62,0.1,1827,13.9,0,0,0,6
1394,0,21.5,76,1.4,1015,17,0,0,0,6
1396,14,29.8,23,3.6,1945,6.4,3.32,0,0,6
1399,14,29.8,26,2.2,1818,8.2,3.2,0,0,6
1400,22,19.9,75,0.8,516,15.3,0,0,0,5
1400,12,27.3,51,2.8,703,16.2,3.16,0,0,6
1401,20,12.6,47,3.2,1935,1.5,0.02,0,0,5
1401,7,14.9,71,0.9,651,9.6,0.47,0,0,5
1401,16,30.5,34,2.9,1830,12.8,2.51,0,0,6
1401,9,21.1,73,2,623,16,0.43,0,0,6
1401,23,20.1,82,3.6,494,16.9,0,0,0,6
1402,23,22.5,77,2.7,396,18.2,0,0,0,6
1404,13,21.2,31,2.8,1295,3.3,3.25,0,0,4
1404,12,23.4,38,2.8,1756,8.2,1.87,0,0,5
1406,8,11.5,60,1.6,550,3.9,0.42,0,0,3
1407,14,22.8,53,1.4,1630,12.7,0.98,0,0,5
1407,16,32.2,39,2.8,928,16.4,1.74,0,0,6
1408,13,22.7,35,3.4,1794,6.4,2.51,0,0,5
1409,16,18.2,69,3.2,625,12.4,0.87,0,0,4
1413,16,17.9,42,1.1,2000,4.7,2.25,0,0,4
1414,12,22.9,35,0.8,1948,6.6,3.05,0,0,5
1415,19,18,74,3.1,1258,13.2,0.02,0,0,4
1416,15,26.2,51,3.3,1104,15.2,2.87,0,0,6
1421,17,13.2,49,4.2,1999,2.7,0.69,0,0,5
1421,7,18.1,64,0.6,923,11.1,0.47,0,0,6
1422,12,24.8,56,0.9,530,15.4,1.57,0,0,6
1425,18,12.2,43,2.8,463,0,0.41,0,0,3
1427,7,19.9,63,1.1,934,12.6,0.24,0,0,5
1427,15,26.2,42,2.7,1977,12.2,1.59,0,0,6
1433,16,24.3,54,2.6,346,14.3,1.81,0,0,5
1434,12,18.3,65,1.2,1489,11.5,2.4,0,0,5
1434,16,28.8,38,3.1,1027,13,2.14,0,0,6
1435,20,15.1,34,2.2,1981,-0.6,0.01,0,0,4
1436,17,19.7,57,2.6,1302,10.9,0.54,0,0,4
1437,23,27.2,55,0.7,920,17.3,0,0,0,6
1438,11,21.9,55,1.4,1820,12.4,1.87,0,0,5
1440,16,13.7,28,2.1,1499,-4.5,1.88,0,0,3
1440,23,21.8,49,1.6,1965,10.6,0,0,0,6
1441,13,27.8,31,2,1326,9.1,3.29,0,0,5
1442,16,29.3,41,2,905,14.6,1.95,0,0,6
1442,12,23.2,50,2.2,1988,12.1,2.45,0,0,6
1444,13,27.3,52,3.1,613,16.5,3.21,0,0,6
1445,14,28,46,3.6,1401,15.2,2.88,0,0,6
1446,16,23.2,33,2.4,869,6,2.12,0,0,4
1447,16,23.1,19,3.1,1871,-1.8,2.26,0,0,4
1447,21,13.4,60,2.2,1517,5.7,0,0,0,4
1448,14,28.3,30,2.3,1025,9,3.14,0,0,5
1450,21,16.8,79,0.6,2000,13.1,0,0,0,5
1452,16,18.5,24,3,1773,-2.4,2.27,0,0,4
1455,16,23.5,36,4,1763,7.5,2.42,0,0,5
1456,22,18.4,78,1.6,377,14.4,0,0,0,4
1456,13,22.8,31,1.9,1923,4.7,3.49,0,0,5
1456,23,20.1,73,1.9,771,15.1,0,0,0,6
1457,16,22,41,1.7,2000,8.1,2.04,0,0,5
1458,16,28.8,37,2.4,1629,12.6,1.44,0,0,5
